58,57,79
83,58,79
58,36,57
58,83,84
58,81,55
58,55,37
81,58,84
129,158,134
129,134,133
129,104,103
131,129,103
104,129,102
203,200,202
200,169,202
200,203,234
199,200,234
200,167,166
200,199,167
574,573,536
573,611,609
573,574,611
572,573,608
608,573,609
647,684,645
645,684,683
723,684,688
688,684,650
606,642,570
570,642,567
642,605,567
605,642,644
642,606,607
646,642,607
965,973,968
956,965,968
952,965,940
965,956,940
966,965,953
965,966,973
794,766,800
766,794,760
825,794,800
796,795,827
827,795,824
725,795,762
761,795,725
863,894,895
863,862,894
862,863,864
823,797,828
829,823,828
952,921,934
921,952,940
939,921,940
920,921,939
753,726,762
763,753,762
753,716,715
726,753,715
634,595,594
610,634,594
558,517,557
594,558,557
515,477,516
477,515,475
719,753,754
753,719,716
718,719,755
755,719,754
687,676,675
676,687,715
679,676,716
716,676,715
209,180,217
180,209,181
161,132,133
105,132,106
132,105,133
163,134,162
163,161,134
195,163,162
163,195,170
300,275,238
262,300,238
300,262,272
300,272,310
512,499,472
499,512,541
505,499,506
460,499,465
499,505,465
623,662,697
660,623,697
623,618,628
662,623,628
584,623,622
622,623,660
623,584,546
623,546,579
618,623,579
402,360,401
360,402,361
445,486,446
486,445,485
439,445,446
445,439,404
500,496,462
496,500,501
559,518,560
539,518,559
518,519,561
560,518,561
479,518,478
518,479,519
576,580,615
580,576,543
580,619,615
265,301,302
301,336,302
301,373,374
336,301,374
373,301,334
356,286,325
286,356,318
251,286,280
287,286,251
288,287,252
253,288,252
288,324,325
324,288,323
323,288,322
322,288,285
286,288,325
288,286,287
288,250,285
288,253,250
886,911,910
926,911,905
911,886,905
911,926,932
898,868,869
868,898,867
656,695,694
695,656,657
695,733,734
694,695,734
709,745,707
709,744,745
744,747,781
781,747,784
777,708,746
742,708,777
708,745,746
745,708,707
740,705,775
705,779,775
779,705,743
705,736,701
736,705,740
669,667,631
667,630,631
591,632,631
632,670,631
632,633,671
633,632,593
632,556,593
556,632,592
556,582,593
582,556,544
556,514,544
514,556,555
578,621,582
621,578,614
661,625,626
664,661,658
661,626,658
624,661,663
661,624,625
624,589,585
589,624,627
624,665,627
624,663,665
554,556,592
556,554,555
548,508,549
508,548,507
586,548,549
548,586,585
553,548,585
548,553,512
618,553,589
553,618,579
551,550,587
550,588,587
509,550,510
550,551,510
550,552,581
588,550,581
552,550,511
550,509,511
431,467,389
467,428,389
467,466,427
428,467,427
467,508,507
508,467,469
466,467,507
416,414,423
416,423,454
416,339,374
414,416,374
339,416,378
459,416,454
416,458,421
458,416,459
382,416,421
416,382,378
393,382,420
382,393,351
498,502,474
458,498,474
540,498,538
498,540,502
498,496,538
496,498,459
94,148,121
95,94,121
94,119,148
94,118,119
94,70,68
94,95,70
65,94,68
91,94,65
366,328,329
328,292,329
95,98,70
122,98,95
70,98,50
50,98,72
71,98,97
98,125,97
51,78,57
75,78,51
78,105,79
105,78,102
535,495,494
493,535,494
535,533,495
573,535,536
536,535,534
681,645,683
681,646,645
642,681,644
681,642,646
681,682,643
681,643,644
758,721,756
721,758,724
685,721,686
686,721,724
720,721,682
721,685,682
794,792,760
760,792,793
792,794,826
792,795,761
758,792,761
795,792,824
792,826,824
890,858,891
858,890,859
826,832,824
832,856,824
832,826,825
832,863,860
863,832,864
790,753,763
790,763,797
921,899,934
899,912,934
899,869,888
912,899,888
437,476,516
477,437,516
437,475,436
435,437,436
437,477,475
639,635,675
676,639,675
153,122,150
153,125,122
153,182,180
180,182,217
182,153,179
136,139,166
139,136,135
403,445,404
362,403,404
445,403,485
403,444,485
403,443,444
443,403,402
518,497,478
497,518,539
455,497,461
497,455,478
497,462,461
497,500,462
542,580,543
580,542,577
500,542,501
501,542,543
497,542,500
542,497,539
577,542,559
542,539,559
616,655,619
616,656,655
656,616,657
657,616,617
616,559,596
616,596,617
616,577,559
942,931,947
948,942,947
942,927,906
931,942,911
911,942,906
942,948,957
944,942,959
959,942,957
637,674,636
674,637,677
717,674,677
714,674,717
674,695,657
695,674,714
735,695,714
695,735,733
733,735,772
772,735,771
735,714,717
735,717,752
659,710,633
710,659,672
633,710,671
710,747,744
709,710,744
620,668,658
668,620,629
630,668,629
667,668,630
668,705,701
705,668,706
664,668,701
668,664,658
663,698,700
661,698,663
698,664,701
698,661,664
698,736,739
698,739,702
700,698,702
756,759,793
759,757,793
759,721,720
721,759,756
722,759,720
759,684,723
759,722,684
856,889,857
889,856,860
858,889,891
889,858,857
437,408,476
476,408,450
450,408,411
408,435,396
408,437,435
408,365,370
365,408,396
132,140,111
140,139,111
163,140,161
140,132,161
481,441,400
481,400,440
521,481,480
480,481,440
562,521,520
521,562,522
563,562,599
562,595,599
855,829,859
855,859,888
139,168,166
168,169,166
168,193,202
169,168,202
193,168,170
168,140,163
168,163,170
442,402,401
442,443,402
441,442,399
399,442,401
523,562,563
562,523,522
639,600,599
600,563,599
443,484,444
483,484,443
231,229,226
229,196,226
229,265,264
229,231,265
194,229,230
196,229,194
263,261,267
299,263,267
263,231,226
261,263,226
263,301,265
231,263,265
301,263,334
263,299,334
190,160,159
192,190,159
190,158,160
158,190,164
196,190,226
190,192,226
190,194,164
190,196,194
227,192,159
191,227,159
242,227,210
227,191,210
227,242,267
261,227,267
227,261,226
192,227,226
773,735,752
735,773,771
773,804,771
773,802,804
835,868,867
835,867,836
804,835,836
802,835,804
822,823,829
855,822,829
822,790,823
822,791,790
835,837,868
837,835,805
869,837,888
837,855,888
837,822,855
822,837,805
482,523,483
523,482,522
482,481,521
482,521,522
482,483,443
442,482,443
482,442,441
481,482,441
773,789,802
802,789,805
755,789,752
789,773,752
789,755,754
791,789,754
526,486,485
486,526,524
484,526,444
444,526,485
601,640,603
601,600,640
600,601,563
601,564,563
564,525,563
525,523,563
566,601,603
566,603,602
526,566,524
566,565,524
566,525,564
601,566,564
